"vehicle_type","mfr_name","division","carline","index_(model_type_index)","eng_displ","#_cyl","transmission","city_fe_(guide)_-_conventional_fuel","hwy_fe_(guide)_-_conventional_fuel","comb_fe_(guide)_-_conventional_fuel","air_aspiration_method_desc","trans","trans_desc","#_gears","drive_sys","drive_desc","fuel_usage_desc_-_conventional_fuel","annual_fuel1_cost_-_conventional_fuel","fuel2_epa_calculated_annual_fuel_cost_-_alternative_fuel","carline_class_desc","epa_fe_label_dataset_id","mfr_calculated_gas_guzzler_mpg","$_you_save_over_5_years_(amount_saved_in_fuel_costs_over_5_years_-_on_label)","$_you_spend_over_5_years_(increased_amount_spent_in_fuel_costs_over_5_years_-_on_label)","comb_co2_rounded_adjusted_(as_shown_on_fe_label)","fe_rating_(1-10_rating_on_label)"
"Gas","Porsche","Porsche","911 Carrera 4S Cabriolet",113,"3",6,"Manual(M7)",17,24,20,"Turbocharged","M","Manual",7,"A","All Wheel Drive","Gasoline (Premium Unleaded Required)",2200,NA,"Minicompact Cars",29977,26.8,NA,4500,452,4
"Gas","Porsche","Porsche","911 Carrera Cabriolet",104,"3",6,"Auto(AM-S8)",18,24,20,"Turbocharged","AMS","Automated Manual- Selectable (e.g. Automated Manual with paddles)",8,"R","2-Wheel Drive, Rear","Gasoline (Premium Unleaded Required)",2200,NA,"Minicompact Cars",29970,28,NA,4500,443,4
"Gas","Porsche","Porsche","911 Carrera GTS",130,"3",6,"Auto(AM-S8)",17,23,19,"Turbocharged","AMS","Automated Manual- Selectable (e.g. Automated Manual with paddles)",8,"R","2-Wheel Drive, Rear","Gasoline (Premium Unleaded Required)",2350,NA,"Minicompact Cars",31038,26.2,NA,5250,465,4
"Gas","Porsche","Porsche","911 Carrera GTS",131,"3",6,"Manual(M7)",17,24,20,"Turbocharged","M","Manual",7,"R","2-Wheel Drive, Rear","Gasoline (Premium Unleaded Required)",2200,NA,"Minicompact Cars",30939,26.3,NA,4500,444,4
"Gas","Porsche","Porsche","911 Carrera GTS Cabriolet",132,"3",6,"Auto(AM-S8)",17,23,19,"Turbocharged","AMS","Automated Manual- Selectable (e.g. Automated Manual with paddles)",8,"R","2-Wheel Drive, Rear","Gasoline (Premium Unleaded Required)",2350,NA,"Minicompact Cars",31040,26.5,NA,5250,465,4
"Gas","Porsche","Porsche","911 Carrera GTS Cabriolet",133,"3",6,"Manual(M7)",17,24,20,"Turbocharged","M","Manual",7,"R","2-Wheel Drive, Rear","Gasoline (Premium Unleaded Required)",2200,NA,"Minicompact Cars",31039,26.5,NA,4500,448,4
"Gas","Porsche","Porsche","911 Carrera S",106,"3",6,"Auto(AM-S8)",18,23,20,"Turbocharged","AMS","Automated Manual- Selectable (e.g. Automated Manual with paddles)",8,"R","2-Wheel Drive, Rear","Gasoline (Premium Unleaded Required)",2200,NA,"Minicompact Cars",29972,26.8,NA,4500,441,4
"Gas","Porsche","Porsche","911 Carrera S",105,"3",6,"Manual(M7)",18,25,21,"Turbocharged","M","Manual",7,"R","2-Wheel Drive, Rear","Gasoline (Premium Unleaded Required)",2100,NA,"Minicompact Cars",29971,27.7,NA,4000,425,4
"Gas","Porsche","Porsche","911 Carrera S Cabriolet",108,"3",6,"Auto(AM-S8)",18,23,20,"Turbocharged","AMS","Automated Manual- Selectable (e.g. Automated Manual with paddles)",8,"R","2-Wheel Drive, Rear","Gasoline (Premium Unleaded Required)",2200,NA,"Minicompact Cars",29974,26.9,NA,4500,439,4
"Gas","Porsche","Porsche","911 Carrera S Cabriolet",107,"3",6,"Manual(M7)",17,25,20,"Turbocharged","M","Manual",7,"R","2-Wheel Drive, Rear","Gasoline (Premium Unleaded Required)",2200,NA,"Minicompact Cars",29982,27.5,NA,4500,443,4
"Gas","Porsche","Porsche","911 Targa 4",122,"3",6,"Auto(AM-S8)",18,24,20,"Turbocharged","AMS","Automated Manual- Selectable (e.g. Automated Manual with paddles)",8,"A","All Wheel Drive","Gasoline (Premium Unleaded Required)",2200,NA,"Minicompact Cars",29984,27.7,NA,4500,442,4
"Gas","Porsche","Porsche","911 Targa 4 GTS",138,"3",6,"Auto(AM-S8)",17,22,19,"Turbocharged","AMS","Automated Manual- Selectable (e.g. Automated Manual with paddles)",8,"A","All Wheel Drive","Gasoline (Premium Unleaded Required)",2350,NA,"Minicompact Cars",30944,25.4,NA,5250,461,4
"Gas","Porsche","Porsche","911 Targa 4 GTS",139,"3",6,"Manual(M7)",16,23,19,"Turbocharged","M","Manual",7,"A","All Wheel Drive","Gasoline (Premium Unleaded Required)",2350,NA,"Minicompact Cars",30943,25.3,NA,5250,477,4
"Gas","Porsche","Porsche","911 Targa 4S",120,"3",6,"Auto(AM-S8)",18,23,20,"Turbocharged","AMS","Automated Manual- Selectable (e.g. Automated Manual with paddles)",8,"A","All Wheel Drive","Gasoline (Premium Unleaded Required)",2200,NA,"Minicompact Cars",29996,27.4,NA,4500,442,4
"Gas","Porsche","Porsche","911 Targa 4S",121,"3",6,"Manual(M7)",17,24,20,"Turbocharged","M","Manual",7,"A","All Wheel Drive","Gasoline (Premium Unleaded Required)",2200,NA,"Minicompact Cars",29985,27.4,NA,4500,447,4
"Gas","Porsche","Porsche","911 Turbo",140,"3.7",6,"Auto(AM-S8)",15,20,17,"Turbocharged","AMS","Automated Manual- Selectable (e.g. Automated Manual with paddles)",8,"A","All Wheel Drive","Gasoline (Premium Unleaded Required)",2600,NA,"Minicompact Cars",29825,22.2,NA,6500,516,3
"Gas","Porsche","Porsche","911 Turbo Cabriolet",142,"3.7",6,"Auto(AM-S8)",15,20,17,"Turbocharged","AMS","Automated Manual- Selectable (e.g. Automated Manual with paddles)",8,"A","All Wheel Drive","Gasoline (Premium Unleaded Required)",2600,NA,"Minicompact Cars",29819,22.2,NA,6500,521,3
"Gas","Porsche","Porsche","911 Turbo S",144,"3.7",6,"Auto(AM-S8)",15,20,17,"Turbocharged","AMS","Automated Manual- Selectable (e.g. Automated Manual with paddles)",8,"A","All Wheel Drive","Gasoline (Premium Unleaded Required)",2600,NA,"Minicompact Cars",29826,22.7,NA,6500,517,3
"Gas","Porsche","Porsche","911 Turbo S Cabriolet",146,"3.7",6,"Auto(AM-S8)",15,20,17,"Turbocharged","AMS","Automated Manual- Selectable (e.g. Automated Manual with paddles)",8,"A","All Wheel Drive","Gasoline (Premium Unleaded Required)",2600,NA,"Minicompact Cars",29820,21.9,NA,6500,528,3
"Gas","Subaru","Subaru","BRZ",2,"2.4",4,"Auto(S6)",21,30,25,"Naturally Aspirated","SA","Semi-Automatic",6,"R","2-Wheel Drive, Rear","Gasoline (Premium Unleaded Required)",1750,NA,"Minicompact Cars",29964,32.6,NA,2250,362,5
"Gas","Subaru","Subaru","BRZ",1,"2.4",4,"Manual(M6)",20,27,22,"Naturally Aspirated","M","Manual",6,"R","2-Wheel Drive, Rear","Gasoline (Premium Unleaded Required)",2000,NA,"Minicompact Cars",29963,29.3,NA,3500,398,5
"Gas","Toyota","TOYOTA","GR86",143,"2.4",4,"Auto(S6)",21,31,25,"Naturally Aspirated","SA","Semi-Automatic",6,"R","2-Wheel Drive, Rear","Gasoline (Premium Unleaded Required)",1750,NA,"Minicompact Cars",30462,33.4,NA,2250,360,5
"Gas","Toyota","TOYOTA","GR86",144,"2.4",4,"Manual(M6)",20,27,22,"Naturally Aspirated","M","Manual",6,"R","2-Wheel Drive, Rear","Gasoline (Premium Unleaded Required)",2000,NA,"Minicompact Cars",30463,30.1,NA,3500,396,5
"Gas","Volkswagen Group of","Audi","A3",73,"2",4,"Auto(AM-S7)",29,38,32,"Turbocharged","AMS","Automated Manual- Selectable (e.g. Automated Manual with paddles)",7,"F","2-Wheel Drive, Front","Gasoline (Regular Unleaded Recommended)",1100,NA,"Subcompact Cars",29900,43.4,1000,NA,273,7
"Gas","Volkswagen Group of","Audi","A3 quattro",68,"2",4,"Auto(AM-S7)",28,36,31,"Turbocharged","AMS","Automated Manual- Selectable (e.g. Automated Manual with paddles)",7,"A","All Wheel Drive","Gasoline (Regular Unleaded Recommended)",1150,NA,"Subcompact Cars",29860,41.2,750,NA,286,7
"Gas","Volkswagen Group of","Audi","A5 Cabriolet quattro",12,"2",4,"Auto(AM-S7)",23,31,26,"Turbocharged","AMS","Automated Manual- Selectable (e.g. Automated Manual with paddles)",7,"A","All Wheel Drive","Gasoline (Premium Unleaded Recommended)",1700,NA,"Subcompact Cars",29375,34.2,NA,2000,345,5
"Gas","Volkswagen Group of","Audi","A5 Coupe quattro",11,"2",4,"Auto(AM-S7)",24,31,27,"Turbocharged","AMS","Automated Manual- Selectable (e.g. Automated Manual with paddles)",7,"A","All Wheel Drive","Gasoline (Premium Unleaded Recommended)",1650,NA,"Subcompact Cars",29369,36,NA,1750,332,6
"Gas","Volkswagen Group of","Audi","RS 5 Coupe",31,"2.9",6,"Auto(S8)",18,25,21,"Turbocharged","SA","Semi-Automatic",8,"4","4-Wheel Drive","Gasoline (Premium Unleaded Recommended)",2100,NA,"Subcompact Cars",29597,26.3,NA,4000,430,4
"Gas","Volkswagen Group of","Audi","RS3",92,"2.5",5,"Auto(AM-S7)",20,29,23,"Turbocharged","AMS","Automated Manual- Selectable (e.g. Automated Manual with paddles)",7,"A","All Wheel Drive","Gasoline (Premium Unleaded Recommended)",1900,NA,"Subcompact Cars",30991,29.5,NA,3000,383,5
"Gas","Volkswagen Group of","Audi","S3",69,"2",4,"Auto(AM-S7)",23,32,27,"Turbocharged","AMS","Automated Manual- Selectable (e.g. Automated Manual with paddles)",7,"A","All Wheel Drive","Gasoline (Premium Unleaded Recommended)",1650,NA,"Subcompact Cars",29845,32.9,NA,1750,331,6
"Gas","Volkswagen Group of","Audi","S5 Cabriolet",45,"3",6,"Auto(S8)",21,28,23,"Turbocharged","SA","Semi-Automatic",8,"4","4-Wheel Drive","Gasoline (Premium Unleaded Recommended)",1900,NA,"Subcompact Cars",29561,30.1,NA,3000,375,5
"Gas","Volkswagen Group of","Audi","S5 Coupe",43,"3",6,"Auto(S8)",21,30,24,"Turbocharged","SA","Semi-Automatic",8,"4","4-Wheel Drive","Gasoline (Premium Unleaded Recommended)",1850,NA,"Subcompact Cars",29559,31.5,NA,2750,363,5
"Gas","Volkswagen Group of","Audi","TT Coupe quattro",35,"2",4,"Auto(AM-S7)",23,30,26,"Turbocharged","AMS","Automated Manual- Selectable (e.g. Automated Manual with paddles)",7,"A","All Wheel Drive","Gasoline (Regular Unleaded Recommended)",1350,NA,"Subcompact Cars",29437,33.5,NA,250,346,5
"Gas","Volkswagen Group of","Audi","TT RS Coupe",70,"2.5",5,"Auto(AM-S7)",20,29,23,"Turbocharged","AMS","Automated Manual- Selectable (e.g. Automated Manual with paddles)",7,"A","All Wheel Drive","Gasoline (Premium Unleaded Recommended)",1900,NA,"Subcompact Cars",30271,34,NA,3000,377,5
"Gas","Volkswagen Group of","Audi","TTS Coupe quattro",71,"2",4,"Auto(AM-S7)",23,31,26,"Turbocharged","AMS","Automated Manual- Selectable (e.g. Automated Manual with paddles)",7,"A","All Wheel Drive","Gasoline (Premium Unleaded Recommended)",1700,NA,"Subcompact Cars",29897,33.6,NA,2000,337,5
"Gas","Volkswagen Group of","Bentley","Continental GT",39,"4",8,"Auto(AM-S8)",16,26,19,"Turbocharged","AMS","Automated Manual- Selectable (e.g. Automated Manual with paddles)",8,"A","All Wheel Drive","Gasoline (Premium Unleaded Recommended)",2350,NA,"Subcompact Cars",29565,23.7,NA,5250,462,4
"Gas","Volkswagen Group of","Bentley","Continental GT Speed",74,"6",12,"Auto(AM-S8)",12,20,15,"Turbocharged","AMS","Automated Manual- Selectable (e.g. Automated Manual with paddles)",8,"A","All Wheel Drive","Gasoline (Premium Unleaded Recommended)",2950,NA,"Subcompact Cars",30180,18.1,NA,8250,610,2
"Gas","BMW","BMW","230i Coupe",200,"2",4,"Auto(S8)",26,35,29,"Turbocharged","SA","Semi-Automatic",8,"R","2-Wheel Drive, Rear","Gasoline (Premium Unleaded Recommended)",1550,NA,"Subcompact Cars",29915,39.9,NA,1250,300,6
"Gas","BMW","BMW","430i Convertible",404,"2",4,"Auto(S8)",25,34,28,"Turbocharged","SA","Semi-Automatic",8,"R","2-Wheel Drive, Rear","Gasoline (Premium Unleaded Recommended)",1600,NA,"Subcompact Cars",29951,38.3,NA,1500,312,6
"Gas","BMW","BMW","430i Coupe",400,"2",4,"Auto(S8)",25,34,28,"Turbocharged","SA","Semi-Automatic",8,"R","2-Wheel Drive, Rear","Gasoline (Premium Unleaded Recommended)",1600,NA,"Subcompact Cars",29949,38.3,NA,1500,312,6
"Gas","BMW","BMW","430i xDrive Convertible",405,"2",4,"Auto(S8)",23,33,27,"Turbocharged","SA","Semi-Automatic",8,"A","All Wheel Drive","Gasoline (Premium Unleaded Recommended)",1650,NA,"Subcompact Cars",29722,36.3,NA,1750,327,6
"Gas","BMW","BMW","430i xDrive Coupe",402,"2",4,"Auto(S8)",23,33,27,"Turbocharged","SA","Semi-Automatic",8,"A","All Wheel Drive","Gasoline (Premium Unleaded Recommended)",1650,NA,"Subcompact Cars",29721,36.3,NA,1750,327,6
"Gas","BMW","BMW","840i Convertible",804,"3",6,"Auto(S8)",22,29,25,"Turbocharged","SA","Semi-Automatic",8,"R","2-Wheel Drive, Rear","Gasoline (Premium Unleaded Recommended)",1750,NA,"Subcompact Cars",29128,32.8,NA,2250,360,5
"Gas","BMW","BMW","840i Coupe",800,"3",6,"Auto(S8)",23,30,25,"Turbocharged","SA","Semi-Automatic",8,"R","2-Wheel Drive, Rear","Gasoline (Premium Unleaded Recommended)",1750,NA,"Subcompact Cars",29127,34.2,NA,2250,347,5
"Gas","BMW","BMW","840i xDrive Convertible",806,"3",6,"Auto(S8)",20,27,23,"Turbocharged","SA","Semi-Automatic",8,"A","All Wheel Drive","Gasoline (Premium Unleaded Recommended)",1900,NA,"Subcompact Cars",29134,30.3,NA,3000,388,5
"Gas","BMW","BMW","840i xDrive Coupe",802,"3",6,"Auto(S8)",20,27,23,"Turbocharged","SA","Semi-Automatic",8,"A","All Wheel Drive","Gasoline (Premium Unleaded Recommended)",1900,NA,"Subcompact Cars",29132,30.3,NA,3000,388,5
"Gas","BMW","BMW","M240i xDrive Coupe",237,"3",6,"Auto(S8)",23,32,26,"Turbocharged","SA","Semi-Automatic",8,"A","All Wheel Drive","Gasoline (Premium Unleaded Recommended)",1700,NA,"Subcompact Cars",29917,35.4,NA,2000,335,5
"Gas","BMW","BMW","M4 Competition Coupe",491,"3",6,"Auto(S8)",16,23,19,"Turbocharged","SA","Semi-Automatic",8,"R","2-Wheel Drive, Rear","Gasoline (Premium Unleaded Required)",2350,NA,"Subcompact Cars",29746,24.4,NA,5250,470,4
"Gas","BMW","BMW","M4 Competition M xDrive Coupe",492,"3",6,"Auto(S8)",16,22,18,"Turbocharged","SA","Semi-Automatic",8,"A","All Wheel Drive","Gasoline (Premium Unleaded Required)",2450,NA,"Subcompact Cars",29957,24.1,NA,5750,477,3
"Gas","BMW","BMW","M4 Coupe",480,"3",6,"Manual(M6)",16,23,19,"Turbocharged","M","Manual",6,"R","2-Wheel Drive, Rear","Gasoline (Premium Unleaded Required)",2350,NA,"Subcompact Cars",29742,24.3,NA,5250,472,4
"Gas","BMW","BMW","M440i Convertible",414,"3",6,"Auto(S8)",23,31,26,"Turbocharged","SA","Semi-Automatic",8,"R","2-Wheel Drive, Rear","Gasoline (Premium Unleaded Recommended)",1700,NA,"Subcompact Cars",29734,34.8,NA,2000,340,5
"Gas","BMW","BMW","M440i Coupe",410,"3",6,"Auto(S8)",25,34,28,"Turbocharged","SA","Semi-Automatic",8,"R","2-Wheel Drive, Rear","Gasoline (Premium Unleaded Recommended)",1600,NA,"Subcompact Cars",29727,38.2,NA,1500,312,6
"Gas","BMW","BMW","M440i xDrive Convertible",415,"3",6,"Auto(S8)",23,31,26,"Turbocharged","SA","Semi-Automatic",8,"A","All Wheel Drive","Gasoline (Premium Unleaded Recommended)",1700,NA,"Subcompact Cars",29909,35.4,NA,2000,339,5
"Gas","BMW","BMW","M440i xDrive Coupe",412,"3",6,"Auto(S8)",23,32,26,"Turbocharged","SA","Semi-Automatic",8,"A","All Wheel Drive","Gasoline (Premium Unleaded Recommended)",1700,NA,"Subcompact Cars",29959,35,NA,2000,337,5
"Gas","BMW","BMW","M4CompetitionMxDriveConvertible",493,"3",6,"Auto(S8)",16,23,18,"Turbocharged","SA","Semi-Automatic",8,"A","All Wheel Drive","Gasoline (Premium Unleaded Required)",2450,NA,"Subcompact Cars",29754,23.6,NA,5750,484,3
"Gas","BMW","BMW","M8 Competition Convertible",863,"4.4",8,"Auto(S8)",15,21,17,"Turbocharged","SA","Semi-Automatic",8,"A","All Wheel Drive","Gasoline (Premium Unleaded Recommended)",2600,NA,"Subcompact Cars",29034,21.9,NA,6500,522,3
"Gas","BMW","BMW","M8 Competition Coupe",861,"4.4",8,"Auto(S8)",15,21,17,"Turbocharged","SA","Semi-Automatic",8,"A","All Wheel Drive","Gasoline (Premium Unleaded Recommended)",2600,NA,"Subcompact Cars",29035,21.9,NA,6500,522,3
"Gas","BMW","BMW","M850i xDrive Convertible",852,"4.4",8,"Auto(S8)",17,24,19,"Turbocharged","SA","Semi-Automatic",8,"A","All Wheel Drive","Gasoline (Premium Unleaded Recommended)",2350,NA,"Subcompact Cars",29042,25.4,NA,5250,454,4
"Gas","BMW","BMW","M850i xDrive Coupe",850,"4.4",8,"Auto(S8)",17,25,20,"Turbocharged","SA","Semi-Automatic",8,"A","All Wheel Drive","Gasoline (Premium Unleaded Recommended)",2200,NA,"Subcompact Cars",29045,27.7,NA,4500,442,4
"Gas","General Motors","Chevrolet","CAMARO",51,"2",4,"Auto(S8)",22,30,25,"Turbocharged","SA","Semi-Automatic",8,"R","2-Wheel Drive, Rear","Gasoline (Premium Unleaded Required)",1750,NA,"Subcompact Cars",29789,33.2,NA,2250,358,5
"Gas","General Motors","Chevrolet","CAMARO",50,"2",4,"Manual(M6)",19,29,22,"Turbocharged","M","Manual",6,"R","2-Wheel Drive, Rear","Gasoline (Premium Unleaded Required)",2000,NA,"Subcompact Cars",29790,29.6,NA,3500,385,5
"Gas","General Motors","Chevrolet","CAMARO",31,"3.6",6,"Auto(S10)",18,29,22,"Naturally Aspirated","SA","Semi-Automatic",10,"R","2-Wheel Drive, Rear","Gasoline (Regular Unleaded Recommended)",1600,NA,"Subcompact Cars",29837,29.1,NA,1500,404,5
"Gas","General Motors","Chevrolet","CAMARO",32,"3.6",6,"Manual(M6)",16,26,20,"Naturally Aspirated","M","Manual",6,"R","2-Wheel Drive, Rear","Gasoline (Regular Unleaded Recommended)",1750,NA,"Subcompact Cars",29818,25.6,NA,2250,452,4
"Gas","General Motors","Chevrolet","CAMARO",68,"6.2",8,"Auto(S10)",16,26,20,"Naturally Aspirated","SA","Semi-Automatic",10,"R","2-Wheel Drive, Rear","Gasoline (Premium Unleaded Required)",2200,NA,"Subcompact Cars",29918,25.3,NA,4500,452,4
"Gas","General Motors","Chevrolet","CAMARO",66,"6.2",8,"Auto(S10)",13,21,16,"Supercharged","SA","Semi-Automatic",10,"R","2-Wheel Drive, Rear","Gasoline (Premium Unleaded Required)",2750,NA,"Subcompact Cars",29647,19.2,NA,7250,571,3
"Gas","General Motors","Chevrolet","CAMARO",55,"6.2",8,"Manual(M6)",16,24,19,"Naturally Aspirated","M","Manual",6,"R","2-Wheel Drive, Rear","Gasoline (Premium Unleaded Required)",2350,NA,"Subcompact Cars",29854,24.3,NA,5250,477,4
"Gas","General Motors","Chevrolet","CAMARO",67,"6.2",8,"Manual(M6)",14,20,16,"Supercharged","M","Manual",6,"R","2-Wheel Drive, Rear","Gasoline (Premium Unleaded Required)",2750,NA,"Subcompact Cars",29625,20.4,NA,7250,562,3
"Gas","General Motors","Chevrolet","SPARK",33,"1.4",4,"Auto(AV)",30,38,33,"Naturally Aspirated","CVT","Continuously Variable",1,"F","2-Wheel Drive, Front","Gasoline (Regular Unleaded Recommended)",1050,NA,"Subcompact Cars",29289,46.4,1250,NA,266,7
"Gas","General Motors","Chevrolet","SPARK",35,"1.4",4,"Manual(M5)",29,38,33,"Naturally Aspirated","M","Manual",5,"F","2-Wheel Drive, Front","Gasoline (Regular Unleaded Recommended)",1050,NA,"Subcompact Cars",29292,45,1250,NA,273,7
"Gas","General Motors","Chevrolet","SPARK ACTIV",34,"1.4",4,"Auto(AV)",30,37,33,"Naturally Aspirated","CVT","Continuously Variable",1,"F","2-Wheel Drive, Front","Gasoline (Regular Unleaded Recommended)",1050,NA,"Subcompact Cars",29290,46.4,1250,NA,266,7
"Gas","General Motors","Chevrolet","SPARK ACTIV",36,"1.4",4,"Manual(M5)",29,37,32,"Naturally Aspirated","M","Manual",5,"F","2-Wheel Drive, Front","Gasoline (Regular Unleaded Recommended)",1100,NA,"Subcompact Cars",29291,45,1000,NA,278,7
"Gas","Ferrari","Ferrari North America, Inc.","Roma",169,"3.9",8,"Auto(AM8)",17,22,19,"Turbocharged","AM","Automated Manual",8,"R","2-Wheel Drive, Rear","Gasoline (Premium Unleaded Required)",2350,NA,"Subcompact Cars",30073,24.3,NA,5250,472,4
"Gas","Ford Motor Company","Ford","MUSTANG",66,"2.3",4,"Auto(A10)",22,32,25,"Turbocharged","A","Automatic",10,"R","2-Wheel Drive, Rear","Gasoline (Regular Unleaded Recommended)",1400,NA,"Subcompact Cars",30960,34,NA,500,350,5
"Gas","Ford Motor Company","Ford","MUSTANG",69,"2.3",4,"Auto(S10)",21,32,25,"Turbocharged","SA","Semi-Automatic",10,"R","2-Wheel Drive, Rear","Gasoline (Regular Unleaded Recommended)",1400,NA,"Subcompact Cars",30962,33.6,NA,500,354,5
"Gas","Ford Motor Company","Ford","MUSTANG",67,"2.3",4,"Manual(M6)",21,29,24,"Turbocharged","M","Manual",6,"R","2-Wheel Drive, Rear","Gasoline (Regular Unleaded Recommended)",1450,NA,"Subcompact Cars",30768,31.7,NA,750,373,5
"Gas","Ford Motor Company","Ford","MUSTANG",72,"5",8,"Auto(S10)",15,24,19,"Naturally Aspirated","SA","Semi-Automatic",10,"R","2-Wheel Drive, Rear","Gasoline (Regular Unleaded Recommended)",1850,NA,"Subcompact Cars",30961,24.1,NA,2750,479,4
"Gas","Ford Motor Company","Ford","MUSTANG",71,"5",8,"Manual(M6)",15,24,18,"Naturally Aspirated","M","Manual",6,"R","2-Wheel Drive, Rear","Gasoline (Regular Unleaded Recommended)",1950,NA,"Subcompact Cars",30757,22.5,NA,3250,500,3
"Gas","Ford Motor Company","Ford","MUSTANG CONVERTIBLE",76,"2.3",4,"Auto(A10)",20,28,23,"Turbocharged","A","Automatic",10,"R","2-Wheel Drive, Rear","Gasoline (Regular Unleaded Recommended)",1550,NA,"Subcompact Cars",30964,30.6,NA,1250,386,5
"Gas","Ford Motor Company","Ford","MUSTANG CONVERTIBLE",78,"2.3",4,"Auto(S10)",20,28,23,"Turbocharged","SA","Semi-Automatic",10,"R","2-Wheel Drive, Rear","Gasoline (Regular Unleaded Recommended)",1550,NA,"Subcompact Cars",30963,30.5,NA,1250,386,5
"Gas","Ford Motor Company","Ford","MUSTANG CONVERTIBLE",77,"2.3",4,"Manual(M6)",20,27,23,"Turbocharged","M","Manual",6,"R","2-Wheel Drive, Rear","Gasoline (Regular Unleaded Recommended)",1550,NA,"Subcompact Cars",30772,31.7,NA,1250,386,5
"Gas","Ford Motor Company","Ford","MUSTANG CONVERTIBLE",80,"5",8,"Auto(S10)",15,23,18,"Naturally Aspirated","SA","Semi-Automatic",10,"R","2-Wheel Drive, Rear","Gasoline (Regular Unleaded Recommended)",1950,NA,"Subcompact Cars",30966,23.2,NA,3250,497,3
"Gas","Ford Motor Company","Ford","MUSTANG HO CONVERTIBLE",79,"2.3",4,"Auto(S10)",19,26,22,"Turbocharged","SA","Semi-Automatic",10,"R","2-Wheel Drive, Rear","Gasoline (Regular Unleaded Recommended)",1600,NA,"Subcompact Cars",30965,33.6,NA,1500,404,5
"Gas","Ford Motor Company","Ford","MUSTANG HO CONVERTIBLE",75,"2.3",4,"Manual(M6)",19,25,21,"Turbocharged","M","Manual",6,"R","2-Wheel Drive, Rear","Gasoline (Regular Unleaded Recommended)",1700,NA,"Subcompact Cars",30770,28.5,NA,2000,423,4
"Gas","Ford Motor Company","Ford","MUSTANG HO COUPE",70,"2.3",4,"Auto(S10)",20,27,23,"Turbocharged","SA","Semi-Automatic",10,"R","2-Wheel Drive, Rear","Gasoline (Regular Unleaded Recommended)",1550,NA,"Subcompact Cars",30968,33.6,NA,1250,386,5
"Gas","Ford Motor Company","Ford","MUSTANG HO COUPE",68,"2.3",4,"Manual(M6)",20,27,22,"Turbocharged","M","Manual",6,"R","2-Wheel Drive, Rear","Gasoline (Regular Unleaded Recommended)",1600,NA,"Subcompact Cars",30769,29.7,NA,1500,396,5
"Gas","Ford Motor Company","Ford","MUSTANG MACH 1",73,"5",8,"Auto(S10)",15,23,18,"Naturally Aspirated","SA","Semi-Automatic",10,"R","2-Wheel Drive, Rear","Gasoline (Regular Unleaded Recommended)",1950,NA,"Subcompact Cars",30967,24.1,NA,3250,493,3
"Gas","Ford Motor Company","Ford","MUSTANG MACH 1",74,"5",8,"Manual(M6)",14,22,17,"Naturally Aspirated","M","Manual",6,"R","2-Wheel Drive, Rear","Gasoline (Regular Unleaded Recommended)",2050,NA,"Subcompact Cars",30759,21.9,NA,3750,523,3
"Gas","Ford Motor Company","Ford","SHELBY GT500 MUSTANG",81,"5.2",8,"Auto(AM-S7)",12,18,14,"Supercharged","AMS","Automated Manual- Selectable (e.g. Automated Manual with paddles)",7,"R","2-Wheel Drive, Rear","Gasoline (Premium Unleaded Required)",3150,NA,"Subcompact Cars",31036,17.9,NA,9250,631,2
